Title|Company|Location|Link|job_time
Junior Financial Data Analyst|Optum|Letterkenny, County Donegal, Ireland|https://ie.linkedin.com/jobs/view/junior-financial-data-analyst-at-optum-3367131267?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=VMjCC5l7hQHKCQ3wTx23lA%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-11-18
Data Quality Analyst|Viatris|Northern Cross, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/data-quality-analyst-at-viatris-3312902916?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=6UH8CEfX%2Bl%2BSD2Rs2HsejQ%3D%3D&position=4&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-11-10
Senior Analyst - Data Platforms and Operations|The Coca-Cola Company|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/senior-analyst-data-platforms-and-operations-at-the-coca-cola-company-3350313118?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=QnmiILEaFwm8O4wZ8EnOJw%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-11-10
Cloud FinOps Data Analyst - Remote|McAfee|Cork, County Cork, Ireland|https://ie.linkedin.com/jobs/view/cloud-finops-data-analyst-remote-at-mcafee-3303590141?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=BPGD4hzQeGx0yBNlaqqPww%3D%3D&position=6&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-11-17
Senior Data Governance Analyst|Archer - The IT Recruitment Consultancy|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/senior-data-governance-analyst-at-archer-the-it-recruitment-consultancy-3360175022?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=3Lgum6H4cXz4xDjWai%2BikA%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-11-14
Senior Analyst - Data Platforms and Operations|The Coca-Cola Company|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/senior-analyst-data-platforms-and-operations-at-the-coca-cola-company-3359528032?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=qgUpHqO0XqQ%2BLBS3a%2FQHBQ%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-11-17
Data Protection Analyst|ESW|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/data-protection-analyst-at-esw-3365665718?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=fIU3U6usLDz71E7HdhPT8A%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-11-22 15:14:13.161010
Financial Data Analyst|Optum|Letterkenny, County Donegal, Ireland|https://ie.linkedin.com/jobs/view/financial-data-analyst-at-optum-3357007106?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=KngWkj5MDL6R6i%2BO9lEXmw%3D%3D&position=10&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-11-16
Data Statistician|ISmile Technologies|County Dublin, Ireland|https://ie.linkedin.com/jobs/view/data-statistician-at-ismile-technologies-3341237772?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=cTNuJEpDWNZ%2BEAnQEr%2BgVA%3D%3D&position=11&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-11-07
Data Analyst - Consumer Behaviour|Cpl|Dublin City, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/data-analyst-consumer-behaviour-at-cpl-3357670305?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=jgDiMdBNkvfETBlj9WNpMw%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-10-26
Data Engineer|Solas IT Recruitment|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/data-engineer-at-solas-it-recruitment-3364559522?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=Tkdle9RRh5jDgZ%2BBT7%2FPzw%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-11-17
Financial Data Analyst|Optum|Letterkenny, County Donegal, Ireland|https://ie.linkedin.com/jobs/view/financial-data-analyst-at-optum-3365647846?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=%2BaZ8dk5zOgD4hSNkM8cMRg%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-11-22 15:14:13.161010
Business Intelligence Specialist|Life Science Recruitment|Cork, County Cork, Ireland|https://ie.linkedin.com/jobs/view/business-intelligence-specialist-at-life-science-recruitment-3369514157?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=4qJ1qVe%2FqhADXpC8MDoOpQ%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-11-22 15:14:13.162010
Analyst, Data Loss Prevention Operations|TikTok|Dublin City, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/analyst-data-loss-prevention-operations-at-tiktok-3318942963?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=GCLGu3tLiq%2Fb%2BPKZxvl1eg%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-11-21
Analyst/Sr. Analyst - Data - Global Transparency|Eli Lilly and Company|Cork, County Cork, Ireland|https://ie.linkedin.com/jobs/view/analyst-sr-analyst-data-global-transparency-at-eli-lilly-and-company-3367350209?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=IPoVFxeRuvmc3nMff%2FELdw%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-11-18
Data Engineer II|2K|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/data-engineer-ii-at-2k-3322464548?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=30RriIsJOusGLW7HccDlMA%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-11-16
Language Data Analyst|TELUS International|Cork, County Cork, Ireland|https://ie.linkedin.com/jobs/view/language-data-analyst-at-telus-international-3248909902?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=srfvdC4kPC7TuopOh%2BnXIg%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-11-05
IT Systems Analyst|RECRUITERS|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/it-systems-analyst-at-recruiters-3358507484?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=fGE%2BxfygAfMgy6CKxMtB4Q%3D%3D&position=20&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-11-15
HR Data and Reporting Analyst|Grant Thornton Ireland|Dublin City, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/hr-data-and-reporting-analyst-at-grant-thornton-ireland-3244452524?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=caSHAYpdS3qKiYuD%2FVjTtA%3D%3D&position=21&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-11-02
Insights Analyst|Cpl|Dublin City, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/insights-analyst-at-cpl-3365666281?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=Exjj13%2FMCbbSl548tpSjBA%3D%3D&position=22&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-11-22 15:14:13.163010
NRS12797 Grade VI, Data Analyst|Health Service Executive|Kildare, County Kildare, Ireland|https://ie.linkedin.com/jobs/view/nrs12797-grade-vi-data-analyst-at-health-service-executive-3352845690?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=tgBQPhG44awYRkFFKN1NVg%3D%3D&position=23&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-11-10
Data Engineer|GridBeyond|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/data-engineer-at-gridbeyond-3332834961?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=ft8zC5thu74VQt%2FYw5nQvw%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-10-28
Analyst, Tableau CRM Analytics|Logitech|Cork, County Cork, Ireland|https://ie.linkedin.com/jobs/view/analyst-tableau-crm-analytics-at-logitech-3268970520?refId=QJKASCe8vdHtFr67Mau5Zg%3D%3D&trackingId=TNj0GIU1%2B47JVkfJ9FC%2FIw%3D%3D&position=25&pageNum=3&trk=public_jobs_jserp-result_search-card|2022-11-18
Data Engineer|Nikon Precision Europe GmbH|Leixlip, County Kildare, Ireland|https://ie.linkedin.com/jobs/view/data-engineer-at-nikon-precision-europe-gmbh-3344073377?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=VPaY%2BRg6FyrEN9Acplgn1Q%3D%3D&position=1&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-11-09
Customer Intelligence Analyst|PointsBet|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/customer-intelligence-analyst-at-pointsbet-3324491596?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=W%2BgLz%2Fzpihf66TbDDVEXYg%3D%3D&position=2&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-10-24
HR Data Analyst (12 mth FTC)|PGIM|Letterkenny, County Donegal, Ireland|https://ie.linkedin.com/jobs/view/hr-data-analyst-12-mth-ftc-at-pgim-3350857239?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=6811r6oYuL4TNdWcJnXunA%3D%3D&position=3&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-11-08
Software Engineer Data & Analytics|The Coca-Cola Company|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/software-engineer-data-analytics-at-the-coca-cola-company-3354251124?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=39%2FjmMdbHYXNtIY3XfeyIQ%3D%3D&position=4&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-11-15
Data Engineer (Analytics)|Glanbia|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/data-engineer-analytics-at-glanbia-3361209378?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=d9hh1V3MGsycEfUxN2ZQ6Q%3D%3D&position=5&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-11-15
Data Center Engineer I|Yahoo|Ireland|https://ie.linkedin.com/jobs/view/data-center-engineer-i-at-yahoo-3205929339?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=tRkSwB5ZeFYIX1c52Gmcsg%3D%3D&position=6&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-11-19
HR Data Analyst (12 mth FTC)|PGIM|Letterkenny, County Donegal, Ireland|https://ie.linkedin.com/jobs/view/hr-data-analyst-12-mth-ftc-at-pgim-3350858137?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=tE%2Fic%2BSqeUK62jHFOiUkUQ%3D%3D&position=7&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-11-08
Data Engineer|PlaceMe|Galway, County Galway, Ireland|https://ie.linkedin.com/jobs/view/data-engineer-at-placeme-3367495223?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=mFWYgBrAqoc4w0l9XWFozQ%3D%3D&position=8&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-10-25
BI Reporting Analyst|National Lottery|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/bi-reporting-analyst-at-national-lottery-3366621117?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=NsN2jqBNhGv8dXRNGE51GA%3D%3D&position=9&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-11-18
HR Data Analyst (12 mth FTC)|Prudential Financial|Letterkenny, County Donegal, Ireland|https://ie.linkedin.com/jobs/view/hr-data-analyst-12-mth-ftc-at-prudential-financial-3350554486?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=DmSkmHihPdWoO5MO8R8mkg%3D%3D&position=10&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-11-08
Privacy/Data Protection Incident Response Analyst|TikTok|Dublin City, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/privacy-data-protection-incident-response-analyst-at-tiktok-3339040048?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=7iMjSw3DDg8ho2sKctrxcQ%3D%3D&position=11&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-11-21
Data Engineer|transACT Technology Solutions|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/data-engineer-at-transact-technology-solutions-3370590271?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=DuHZTK%2BONO2zf%2BSkd03hfQ%3D%3D&position=12&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-11-22 15:14:13.744444
Data Engineer|Lincoln Recruitment Specialists|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/data-engineer-at-lincoln-recruitment-specialists-3354747527?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=SGYlC%2FLdBSs0isuz0%2BlkHg%3D%3D&position=13&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-11-10
Data Engineer|Parker Stewart|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/data-engineer-at-parker-stewart-3333191115?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=xALRR6wx5Fst9gcDjJ7LpQ%3D%3D&position=14&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-10-27
HR Data Analyst (12 mth FTC)|Prudential Financial|Letterkenny, County Donegal, Ireland|https://ie.linkedin.com/jobs/view/hr-data-analyst-12-mth-ftc-at-prudential-financial-3350555382?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=b8MS4j2VVxs2M3AxFW%2BENQ%3D%3D&position=15&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-11-08
Supply Chain Master Data Analyst|Viatris|Northern Cross, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/supply-chain-master-data-analyst-at-viatris-3312901971?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=M0F9RfMTr9%2Fal2dg%2B0mUvA%3D%3D&position=16&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-11-10
Senior Data Analyst|Cpl|Dublin City, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/senior-data-analyst-at-cpl-3263064932?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=meTObRtYLnAlr7fXFmpVAA%3D%3D&position=17&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-10-26
Quantitative Researcher - Sports Analyst|Susquehanna International Group, LLP (SIG)|County Dublin, Ireland|https://ie.linkedin.com/jobs/view/quantitative-researcher-sports-analyst-at-susquehanna-international-group-llp-sig-3330601905?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=Au8GCvR7WE0SpMFogTLptA%3D%3D&position=18&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-10-26
#10399 - Business/Data Analyst, 1-2 year contract, 45k - 55k|One Agency Recruitment|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/%2310399-business-data-analyst-1-2-year-contract-45k-55k-at-one-agency-recruitment-3354208545?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=0YqirARq35oB5beAAT1HhA%3D%3D&position=19&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-11-15
Lead Data Analyst|Reperio Human Capital|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/lead-data-analyst-at-reperio-human-capital-3356997782?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=3hXlIf1FrbU3Q%2BDOdKS0Tg%3D%3D&position=20&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-11-12
Senior Business Intelligence Specialist|Orion Group|Ireland|https://ie.linkedin.com/jobs/view/senior-business-intelligence-specialist-at-orion-group-3356342081?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=Oi9YP%2Fk9J20lu3y2rAM2ZQ%3D%3D&position=21&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-11-11
Analytics Senior Analyst|PepsiCo|Cork, County Cork, Ireland|https://ie.linkedin.com/jobs/view/analytics-senior-analyst-at-pepsico-3344245314?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=CR25IQy9KWd7peD3H8SNBA%3D%3D&position=22&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-11-03
Statistical Reporting Analyst|Bank of America|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/statistical-reporting-analyst-at-bank-of-america-3324618966?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=dxTG7bziPyyjTkXDH4PwIw%3D%3D&position=23&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-10-24
Data Engineer - QuantumBlack|QuantumBlack, AI by McKinsey|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/data-engineer-quantumblack-at-quantumblack-ai-by-mckinsey-3289254045?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=%2Fw8Jnihcc6OZA%2BHQ5YQKkg%3D%3D&position=24&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-11-10
IT Analyst|Nostra|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/it-analyst-at-nostra-3353958685?refId=7%2Fx2iKWVnHhlRpcwr3SxAQ%3D%3D&trackingId=Ag2UO2CgAfU8ejfWbfHzGQ%3D%3D&position=25&pageNum=4&trk=public_jobs_jserp-result_search-card|2022-11-10
IT Analyst|Nostra|Clonmel, County Tipperary, Ireland|https://ie.linkedin.com/jobs/view/it-analyst-at-nostra-3353956834?refId=c3PDqIrbwYtm8XYYsSnERg%3D%3D&trackingId=%2FEpmgTT10qFMEd91moZtcA%3D%3D&position=1&pageNum=5&trk=public_jobs_jserp-result_search-card|2022-11-10
Oracle Fusion Reports & Analytics Analyst|FD Technologies|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/oracle-fusion-reports-analytics-analyst-at-fd-technologies-3353214477?refId=c3PDqIrbwYtm8XYYsSnERg%3D%3D&trackingId=2SxYFiw7g0kkB3%2BcpJ7o1w%3D%3D&position=2&pageNum=5&trk=public_jobs_jserp-result_search-card|2022-11-09
IT Analyst|Nostra|Longford, County Longford, Ireland|https://ie.linkedin.com/jobs/view/it-analyst-at-nostra-3353962069?refId=c3PDqIrbwYtm8XYYsSnERg%3D%3D&trackingId=yFcup8F5bDCk%2BT5Wz8W43w%3D%3D&position=3&pageNum=5&trk=public_jobs_jserp-result_search-card|2022-11-10
#10353 - Business/Data Analyst, 1-2 year contract, 45k - 55k|One Agency Recruitment|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/%2310353-business-data-analyst-1-2-year-contract-45k-55k-at-one-agency-recruitment-3362685060?refId=c3PDqIrbwYtm8XYYsSnERg%3D%3D&trackingId=ysIK1D799wqDMtz9Y7u3TA%3D%3D&position=4&pageNum=5&trk=public_jobs_jserp-result_search-card|2022-10-25
Data Analytics Engineer|Analog Devices|Limerick, County Limerick, Ireland|https://ie.linkedin.com/jobs/view/data-analytics-engineer-at-analog-devices-3359676293?refId=c3PDqIrbwYtm8XYYsSnERg%3D%3D&trackingId=5uHx3UMNCQD7vRNGZOTbgA%3D%3D&position=5&pageNum=5&trk=public_jobs_jserp-result_search-card|2022-11-18
Digital Insights Analyst|Cpl|Dublin City, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/digital-insights-analyst-at-cpl-3339709647?refId=c3PDqIrbwYtm8XYYsSnERg%3D%3D&trackingId=YUGXRnYEyek3SVtZHZ4Ihw%3D%3D&position=6&pageNum=5&trk=public_jobs_jserp-result_search-card|2022-11-02
Data Engineer|Aptiv|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/data-engineer-at-aptiv-3330937708?refId=c3PDqIrbwYtm8XYYsSnERg%3D%3D&trackingId=kRrVvTuq4%2FFEyD0Nf8WEnA%3D%3D&position=7&pageNum=5&trk=public_jobs_jserp-result_search-card|2022-11-17
Senior Data Analyst|Cpl|Cork, County Cork, Ireland|https://ie.linkedin.com/jobs/view/senior-data-analyst-at-cpl-3360539043?refId=c3PDqIrbwYtm8XYYsSnERg%3D%3D&trackingId=DnlopCnN091xaI9%2BWnSqkA%3D%3D&position=8&pageNum=5&trk=public_jobs_jserp-result_search-card|2022-10-23
Data Engineer|PlaceMe|Galway, County Galway, Ireland|https://ie.linkedin.com/jobs/view/data-engineer-at-placeme-3367495223?refId=c3PDqIrbwYtm8XYYsSnERg%3D%3D&trackingId=R7MTiGq9kqg1v6wH3LcbJg%3D%3D&position=9&pageNum=5&trk=public_jobs_jserp-result_search-card|2022-10-25
#10399 - Business/Data Analyst, 1-2 year contract, 45k - 55k|One Agency Recruitment|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/%2310399-business-data-analyst-1-2-year-contract-45k-55k-at-one-agency-recruitment-3354208545?refId=c3PDqIrbwYtm8XYYsSnERg%3D%3D&trackingId=8Z%2Fi8bKqVRkTHoHhUfsOjg%3D%3D&position=10&pageNum=5&trk=public_jobs_jserp-result_search-card|2022-11-15
Data Analyst (Portuguese / Spanish Speaker)|ICE|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/data-analyst-portuguese-spanish-speaker-at-ice-3297606170?refId=c3PDqIrbwYtm8XYYsSnERg%3D%3D&trackingId=WdDapFsIUgsSfY9zXGwZzA%3D%3D&position=11&pageNum=5&trk=public_jobs_jserp-result_search-card|2022-11-16
Data Engineer|BJSS|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/data-engineer-at-bjss-3069060132?refId=c3PDqIrbwYtm8XYYsSnERg%3D%3D&trackingId=1H3hOzcZPc%2FpZZUFqAzUxg%3D%3D&position=12&pageNum=5&trk=public_jobs_jserp-result_search-card|2022-10-28
Data Analyst (Chinese Language)|ICE|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/data-analyst-chinese-language-at-ice-3307349024?refId=c3PDqIrbwYtm8XYYsSnERg%3D%3D&trackingId=KWmLGlY42r%2Fn8BFfTvPhrg%3D%3D&position=13&pageNum=5&trk=public_jobs_jserp-result_search-card|2022-11-04
#10395 - Business/Data Analyst, 1-2 year contract, 45k - 55k|One Agency Recruitment|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/%2310395-business-data-analyst-1-2-year-contract-45k-55k-at-one-agency-recruitment-3342575523?refId=c3PDqIrbwYtm8XYYsSnERg%3D%3D&trackingId=wtfmROU4Z9yxUJ51fTVDmg%3D%3D&position=14&pageNum=5&trk=public_jobs_jserp-result_search-card|2022-11-04
Real World Evidence Data Analytics|Gilead Sciences|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/real-world-evidence-data-analytics-at-gilead-sciences-3361352130?refId=c3PDqIrbwYtm8XYYsSnERg%3D%3D&trackingId=Fb45KhX9S2yrv4YDs5HrGw%3D%3D&position=15&pageNum=5&trk=public_jobs_jserp-result_search-card|2022-11-22 15:14:14.352755
Data Engineer|e-Frontiers|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/data-engineer-at-e-frontiers-3365662158?refId=c3PDqIrbwYtm8XYYsSnERg%3D%3D&trackingId=C58o0p3GFx5QeJ6CitofCg%3D%3D&position=16&pageNum=5&trk=public_jobs_jserp-result_search-card|2022-11-22 15:14:14.352755
Data Protection Analyst|Cook Medical|Limerick, County Limerick, Ireland|https://ie.linkedin.com/jobs/view/data-protection-analyst-at-cook-medical-3328912054?refId=c3PDqIrbwYtm8XYYsSnERg%3D%3D&trackingId=52pwHtbrzddzyFNZ%2BZK%2BdA%3D%3D&position=17&pageNum=5&trk=public_jobs_jserp-result_search-card|2022-10-24
Senior Data Factory Analyst|Bank of Ireland|Dublin, County Dublin, Ireland|https://ie.linkedin.com/jobs/view/senior-data-factory-analyst-at-bank-of-ireland-3357591575?refId=c3PDqIrbwYtm8XYYsSnERg%3D%3D&trackingId=mm047Tip%2FECiBb4fvvE6TQ%3D%3D&position=18&pageNum=5&trk=public_jobs_jserp-result_search-card|2022-11-17
IT Analyst|Nostra|Sligo, County Sligo, Ireland|https://ie.linkedin.com/jobs/view/it-analyst-at-nostra-3353959236?refId=c3PDqIrbwYtm8XYYsSnERg%3D%3D&trackingId=6Cq%2FKwU1JvZdljhQ6hXSnw%3D%3D&position=19&pageNum=5&trk=public_jobs_jserp-result_search-card|2022-11-10
BI Developer - Data Visualisation|e-Frontiers|Mullingar, County Westmeath, Ireland|https://ie.linkedin.com/jobs/view/bi-developer-data-visualisation-at-e-frontiers-3365691428?refId=c3PDqIrbwYtm8XYYsSnERg%3D%3D&trackingId=UKcEubL5gL8A4mnXkafAVw%3D%3D&position=20&pageNum=5&trk=public_jobs_jserp-result_search-card|2022-11-22 15:14:14.352755
